id,track_info,client,service_type,goal,remaining,status,url,submit_date,start_date,receipts,salesperson,invoice,sale_price,confirm_start_date,notes,send_receipts,ask_client_for_playlist,last_modified,salesperson_email,created_at,updated_at
176,,PHRVA,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/phrva/espresso,6/11/2024,6/12/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/804037?mode=default&trackId=1663112&hash=feb4574d45ef3454d939c4936386bb46,Michael,Paid,,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
335,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
336,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
177,,Alexandar Smash,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/alexandarsmash/dance?ref=clipboard&p=i&c=0&si=86FB2716E1334462AB3B5470336D0B53&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,6/11/2024,6/12/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/804035?mode=default&trackId=1663110&hash=e8d3967977882cce2d8567ab06e7618a,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
178,,Palm Records,Reposts,5000000.0,5.0,Complete,https://soundcloud.com/sglewis/sg-lewis-loods-paradise-snippet,6/4/2024,6/12/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/804441?mode=default&trackId=1663744&hash=52acd55ee5d48e6e048e58aaa8f72e1c,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
179,,Filthy,Reposts,5000000.0,5.0,Complete,https://soundcloud.com/echoescollective/sets/kamas-raw-ep,6/10/2024,6/13/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/804786?mode=default&trackId=1664287&hash=ec02034f4f772e57ea9ab8b3851fb55b,Michael,Paid,,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
180,,Phuture Collective,Reposts,12500000.0,5.0,Complete,https://soundcloud.com/prettysweet2/song-request-pretty-sweet-flip?ref=clipboard&p=i&c=1&si=1E5DDCADA61F45108994D7387EBD0EBE&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,6/14/2024,6/14/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/805268?mode=default&trackId=1665143&hash=122292e2fa8f5f9cd044d50eb7a3bff1,Michael,N/A,,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
181,,Metripool,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/davidloehlein/kaliii-feat-bia-eat-it-up-david-lohlein-remix,6/12/2024,6/14/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/805272?mode=default&trackId=1665149&hash=a09dc8e7b564e3e6119d4e3598abfb92,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
182,,Filthy,Reposts,5000000.0,5.0,Complete,https://on.soundcloud.com/yDuwHXaB6izjHKVt8,6/14/2024,6/15/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/805244?mode=default&trackId=1665119&hash=f2b73556ea36e29dcb5828a329984f87,Philippe,Paid,,,,,,11/26/2024 1:03pm,philippe@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
183,,Exodus Era,Reposts,8000000.0,5.0,Complete,https://on.soundcloud.com/tzvFe2RNYUJjk3TK6,6/14/2024,6/17/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/806330?mode=default&trackId=1667126&hash=4fdf7f041fd7b237b92928f7a92e5a7b,Jared,Paid,,,,,,10/7/2024 11:18pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
184,,Filthy,Reposts,5000000.0,5.0,Complete,https://on.soundcloud.com/ppCVs4XquydGh46P9,6/12/2024,6/18/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/806993?mode=default&trackId=1668318&hash=b6198d9394f60d00b2ced1df29ab8b4f,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
185,,,Reposts,12500000.0,5.0,Complete,https://soundcloud.com/synovamusic/synova-tinnitus,6/21/2024,6/21/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/808360?mode=default&trackId=1670774&hash=03ed39cf634ab260fe09780897abda76,Michael,Paid,,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
186,,SQISHI,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/sqishi_dubz/sqishi-murder-mannequin,6/17/2024,6/21/2024,https://soundcloud.com/sqishi_dubz/sqishi-murder-mannequin,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
187,,Edison Cole,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/itsedisoncole/john-summit-x-subfocus-ft-julia-church-go-back-edison-cole-remix,6/24/2024,6/24/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/810397?mode=default&trackId=1674210&hash=3042807cb313e5a6629489ae6bfa0956,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
188,,Phuture Collective,Reposts,1000000.0,5.0,Complete,https://soundcloud.com/eyezic-music/willow-kayne-riots-eyezic-flip?ref=clipboard&p=i&c=1&si=925F7DA579CD4075844A6B54084D549B&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,6/28/2024,6/28/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/811373?mode=default&trackId=1676149&hash=977ab3f81ac154ea6086f6a955195dcc,Michael,Paid,,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
189,,Rae Stacks,Reposts,2000000.0,5.0,Complete,https://soundcloud.com/raestacks/nobody-ft-vory,7/2/2024,7/2/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/813753?mode=default&trackId=1680304&hash=3d336ee625abb2cc22761030d339fe6d,Jared,Paid,,,,,,10/7/2024 11:18pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
190,,Traveler,Reposts,5000000.0,5.0,Complete,https://soundcloud.com/travelermusic/traveler-sinking-deep-original-mix,7/1/2024,7/2/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/813000?mode=default&trackId=1679077&hash=76689dd3df7da7dd69f8a81140d15056,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
191,,Gheist,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/gheistmusic/linkin-park-numb-gheist-remix-1,7/3/2024,7/3/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/828442?mode=default&trackId=1705918&hash=b49d9aa92640246a485cb92afc8444b4/,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
192,,shizz lo,Reposts,10000000.0,5.0,Complete,,6/26/2024,7/3/2024,,Michael,Paid,,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
193,,Filthy,Reposts,5000000.0,5.0,Complete,https://soundcloud.com/criioz_dubz/criioz-x-in-orbit-dubz-valkyrie-feat-lexi-ryan,7/1/2024,7/4/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/813752?mode=default&trackId=1680303&hash=a177126cc489c21ecaa824353591371b,Jared,Paid,,,,,,10/8/2024 4:37pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
194,,,Reposts,12500000.0,0.0,Complete,,7/3/2024,7/5/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/815321?mode=default&trackId=1682957&hash=196d6bfc89cd2a61d5a73e1f3ab43e11,Michael,Paid,,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
195,,Rae Stacks,Reposts,1000000.0,5.0,Complete,https://soundcloud.com/raestacks/favorite-song,7/2/2024,7/5/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/813754?mode=default&trackId=1680305&hash=3966113428c03d3c097078fa9a8bec25,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
196,,,Reposts,12500000.0,5.0,Complete,,7/5/2024,7/5/2024,,Michael,Paid,,,,,,8/15/2024 3:47pm,phuturecollective@gmail.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
197,,Rae Stacks,Reposts,1000000.0,5.0,Complete,https://soundcloud.com/raestacks/take-it-there,7/2/2024,7/7/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/813755?mode=default&trackId=1680306&hash=2166989b8098db5d126584bbd0fc7a88,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
198,,Rae Stacks,Reposts,1000000.0,5.0,Complete,https://soundcloud.com/raestacks/stuntin-on-you,7/2/2024,7/8/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/815890?mode=default&trackId=1684174&hash=3e467af34c9c11ade7a1bd79192b45cd,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
199,,,Reposts,5000000.0,5.0,Complete,,7/8/2024,7/8/2024,,Michael,Paid,,,,,,8/15/2024 3:47pm,phuturecollective@gmail.com,2025-09-23T21:39:18.768682+00:00,2025-09-23T21:39:18.768682+00:00
201,,Phuture Collective,Reposts,30000000.0,5.0,Complete,https://soundcloud.com/youngmilesss/break,7/11/2024,7/12/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/818064?mode=default&trackId=1687470&hash=29cba02b52209b3c571d7bd75d1f9970,Michael,Paid,,checked,,,checked,10/22/2024 7:49pm,phuturecollective@gmail.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
202,,Rae Stacks,Reposts,1000000.0,5.0,Complete,https://soundcloud.com/raestacks/feel,7/2/2024,7/12/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/818106?mode=default&trackId=1687524&hash=d18ebb50485a798496320bbbd9654072,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
203,,Dark Roast,Reposts,40000000.0,0.0,Complete,https://soundcloud.com/atliens/atliens-dion-timmer-imy-1?si=a57fc5d2918349ef88dd745d3c99660d&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,7/12/2024,7/12/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/817997?mode=default&trackId=1687388&hash=d7c62e176b583630912554f17b4aea7e,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
204,,Palm Records,Hyppedit ($50),50.0,5.0,Complete,https://soundcloud.com/sglewis/sg-lewis-loods-paradise-snippet,7/12/2024,7/12/2024,,Jared,Paid,,,,,,8/15/2024 3:46pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
205,,Rae Stacks,Reposts,1000000.0,5.0,Complete,https://soundcloud.com/raestacks/cold,7/2/2024,7/14/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/840615?mode=default&trackId=1727190&hash=77bfa4a15116027ac4061653708b6cf5,Jared,Paid,,,,,,8/15/2024 3:47pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
206,,Traveler,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/travelermusic/calvin-harris-im-not-alone-traveler-remix,7/12/2024,7/15/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/819275?mode=default&trackId=1689579&hash=69b5aaca1a9bef36592e46cad0cca9ad,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
207,,Edison Cole,Reposts,10000000.0,5.0,Complete,TBD,7/15/2024,7/16/2024,,Jared,Paid,,,,,,8/15/2024 3:47pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
208,,Phuture Collective,Reposts,5000000.0,5.0,Complete,https://soundcloud.com/the-birdhouse-bootlegs/eric-clapton-cocaine-jay-bird-remix,7/15/2024,7/16/2024,,Michael,Paid,$150,,,,,8/15/2024 3:47pm,phuturecollective@gmail.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
209,,Rae Stacks,Hyppedit ($50),20.0,5.0,Complete,https://soundcloud.com/raestacks/nobody-ft-vory,7/2/2024,7/17/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/813753?mode=default&trackId=1680304&hash=3d336ee625abb2cc22761030d339fe6d,Jared,Paid,$50,,,,,9/10/2024 10:28pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
210,,Rae Stacks,Hyppedit ($50),20.0,5.0,Complete,https://soundcloud.com/raestacks/favorite-song,7/2/2024,7/18/2024,,Jared,Paid,$50,,,,,8/16/2024 4:35pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
211,,radish mgmt,Reposts,10000000.0,5.0,Complete,,6/26/2024,7/18/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/820401?mode=default&trackId=1691305&hash=0d5265c49f67e1b5667df60bcf29204b,Michael,Paid,,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
212,,UMG (Nicole),Reposts,20000000.0,5.0,Complete,https://soundcloud.com/alesso/i-like-it,7/16/2024,7/18/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/820404?mode=default&trackId=1691308&hash=1d6d067391f8664ab5c8f2fb960951f3,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
213,,Filthy,Reposts,10000000.0,5.0,Complete,https://on.soundcloud.com/AZ2Q5cpoVyqyCbhh6,7/18/2024,7/19/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/821049?mode=default&trackId=1692945&hash=844ca094ad4b5e83c22f6310e705d2b2,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
214,,,Reposts,12500000.0,5.0,Complete,,7/19/2024,7/19/2024,,Michael,Paid,,,,,,8/15/2024 3:47pm,phuturecollective@gmail.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
215,,Ian Snow,Reposts,12000000.0,5.0,Complete,https://soundcloud.com/iansnowmusic/higher-dimension-with-slate,7/12/2024,7/19/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/821040?mode=default&trackId=1692936&hash=c7bdbb8091c5d61afd27d2bb32f2f0fe,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
216,,Filthy,Reposts,5000000.0,5.0,Complete,https://soundcloud.com/blyssfulmusic/blyssapes-001?ref=clipboard&p=i&c=0&si=C45589140E0F48DE92EC3D45C06E8B93&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,7/19/2024,7/20/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/821039?mode=default&trackId=1692935&hash=74923c4ecd4f16e6f1848c3ae017625e,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
217,,"KRACAA,Filthy",Reposts,5000000.0,5.0,Complete,TBD,7/21/2024,7/21/2024,,Philippe,Paid,,,,,,8/15/2024 7:30pm,philippe@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
218,,Traveler,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/travelermusic/haddaway-what-is-love-traveler-remix,7/21/2024,7/21/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/801364?mode=default&trackId=1658071&hash=a64007c1f352e7ba840e44ee6c049420,Jared,Paid,,,,,,8/16/2024 4:35pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
219,,Rae Stacks,Hyppedit ($50),20.0,5.0,Complete,https://soundcloud.com/raestacks/take-it-there,7/2/2024,7/21/2024,,Jared,Paid,$50,,,,,9/10/2024 10:28pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
220,,My Bad,Reposts,10000000.0,5.0,Complete,https://on.soundcloud.com/umZ3dK8jUStimSw8A,7/22/2024,7/22/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/822018?mode=default&trackId=1694585&hash=620978e59ed32c3f098dc59843feba84,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
221,,Ian Snow,Reposts,3000000.0,5.0,Complete,https://soundcloud.com/iansnowmusic/ian-snow-into-the-portal-big-sean-dance-vocal-edit,7/12/2024,7/23/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/822836?mode=default&trackId=1696214&hash=a26a6fa36afb3f1f4bb01e2ad8a196bb,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
222,,Rae Stacks,Hyppedit ($50),20.0,5.0,Complete,https://soundcloud.com/raestacks/stuntin-on-you,7/2/2024,7/23/2024,,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
223,,Atlantic Records (Kyle),Reposts,60000000.0,5.0,Complete,https://on.soundcloud.com/qQkWqrB9My4s74PF7,7/24/2024,7/25/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/823248?mode=default&trackId=1696908&hash=b776b3ddfd8aaaf175550a50c6022baa,Jared,Paid,,,,,,11/26/2024 1:01pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
224,,Zoinks,Reposts,5000000.0,5.0,Complete,https://soundcloud.com/zoinks_mp3/no-li-made-me-this-edit-cause/s-Dc86umth7uK?ref=clipboard&p=i&c=1&si=47D4DF87EC0442829DFC85C131AD9321&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,7/18/2024,7/25/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/823261?mode=default&trackId=1697011&hash=5f944292974dd023886cee172e2126af,Jared,Paid,,,,,,8/19/2024 6:38pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
337,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
338,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.780895+00:00,2025-09-23T21:39:18.780895+00:00
225,,Atlantic Records (Kyle),Hyppedit ($100),100.0,5.0,Complete,https://on.soundcloud.com/qQkWqrB9My4s74PF7,7/25/2024,7/25/2024,,Jared,Paid,$105,,,,,9/10/2024 10:28pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
226,,Disentr,Reposts,5000000.0,5.0,Complete,https://soundcloud.com/disentr/soulja-boy-extendos-feat-game-waka-flocka-disentr-flip,7/25/2024,7/25/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/823280?mode=default&trackId=1697054&hash=da59d4130830d1eb6d0e0ac02999db51,Michael,Paid,$150,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
227,,Play Me Records,Reposts,120.0,5.0,Complete,,,7/25/2024,,Michael,Paid,,,,,,8/15/2024 3:47pm,phuturecollective@gmail.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
228,,Palm Records,Reposts,40000000.0,5.0,Complete,https://soundcloud.com/sonnyfodera/sonny-fodera-jazzy-dod-somedays?si=a8df5ad1d8854802a209f1ca1802e0bd&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,7/26/2024,7/26/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/823774?mode=default&trackId=1697831&hash=39b00e218f438f306d4e99d005cc37ff,Jared,Paid,,,,,checked,11/26/2024 1:11pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
229,,Rae Stacks,Hyppedit ($50),20.0,5.0,Complete,https://soundcloud.com/raestacks/feel,7/2/2024,7/26/2024,,Jared,Paid,,,,,,8/14/2024 10:27pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
230,,Palm Records,Hyppedit ($50),100.0,5.0,Complete,https://soundcloud.com/sonnyfodera/sonny-fodera-jazzy-dod-somedays?si=a8df5ad1d8854802a209f1ca1802e0bd&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,7/26/2024,7/26/2024,,Jared,Paid,$55,,,,,9/10/2024 10:28pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
231,,Rami Pearlman,Reposts,20000000.0,5.0,Complete,https://soundcloud.com/crumbpitmusic/levity-front-to-back-crumb-pit-flip-1,7/23/2024,7/27/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/824126?mode=default&trackId=1698523&hash=8ac6f6b88dfbb9a82261b1a034b81d7b,Jared,Paid,,,,,,8/19/2024 6:42pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
232,,Filthy,Reposts,15000000.0,5.0,Complete,https://soundcloud.com/filthyboiii/sets/spectral-abduction,7/24/2024,7/28/2024,- https://pumpyoursound.com/tool/sc-scheduler-calendar/817415?mode=default&trackId=1686429&hash=2b6726014e86ce3d74e364ff4c63ae39,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
233,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
234,,"KRACAA,Filthy",Reposts,10000000.0,5.0,Complete,https://on.soundcloud.com/WZkwJeSnSFULZAMo7,7/23/2024,7/28/2024,- https://pumpyoursound.com/tool/sc-scheduler-calendar/824326?mode=default&trackId=1698921&hash=67b05e14ac4907c6ce92a0af7a2fa6cf,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
235,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
236,,radish mgmt,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/phrva/lunch,7/30/2024,7/30/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/825279?mode=default&trackId=1700782&hash=d50d5d9a5c88be670f67b4acf137173d,Michael,Paid,,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
237,,Rae Stacks,Hyppedit ($50),20.0,5.0,Complete,https://soundcloud.com/raestacks/cold,7/2/2024,7/30/2024,,Jared,Paid,$50,,,,,9/10/2024 10:28pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
238,,radish mgmt,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/beaconftp/out-alive,7/30/2024,7/30/2024,https://pumpyoursound.com/tool/sc-scheduler-calendar/825218?mode=default&trackId=1700616&hash=e58fafeb3f3e19e4342169831753c7be,Michael,Paid,,,,,,8/14/2024 10:27pm,phuturecollective@gmail.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
239,,Ian Snow,Reposts,5000000.0,5.0,Complete,https://soundcloud.com/iansnowmusic/into-the-portal-1,8/1/2024,8/1/2024,5M+,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
240,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
241,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
242,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
243,,Luhv,Reposts,20000000.0,5.0,Complete,https://soundcloud.com/luhvmusic/808s-on-the-beach,8/1/2024,8/2/2024,- https://pumpyoursound.com/tool/sc-scheduler-calendar/826528?mode=default&trackId=1702945&hash=06e9820388f8da0cd887f665bcf2f0d1,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
244,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
245,,TMRRW,Reposts,10000000.0,5.0,Complete,https://soundcloud.com/tmrrwofficial/tmrrw-x-east-capri-hold-it-down-1,8/2/2024,8/6/2024,- https://pumpyoursound.com/tool/sc-scheduler-calendar/828161?mode=default&trackId=1705513&hash=d0e0b8915bbbf17a82fab0962d8b0adb,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
246,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
247,,TMRRW,Hyppedit ($50),50.0,5.0,Complete,https://soundcloud.com/tmrrwofficial/tmrrw-x-east-capri-hold-it-down-1,8/2/2024,8/6/2024,,Jared,Paid,$55,,,,,10/7/2024 11:17pm,jared@artistinfluence.com,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
248,,Ian Snow,Reposts,20000000.0,5.0,Complete,https://soundcloud.com/iansnowmusic/hypersequence,7/12/2024,8/6/2024,- https://pumpyoursound.com/tool/sc-scheduler-calendar/828163?mode=default&trackId=1705515&hash=7be572e5aa7be62c9b9bd954b57a5ca4,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
249,,,,,,,,,,,,,,,,,,,,2025-09-23T21:39:18.774807+00:00,2025-09-23T21:39:18.774807+00:00
